"index";"seconds";"minutes";"dateTime";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1657;1657,304;27,6217333333;20220426 14:38:48;5;0,41;2,05;5;0,74;3,7
1658;1658,299;27,6383166667;20220426 14:38:49;5;0,4;2;5;0,67;3,35
1659;1659,303;27,65505;20220426 14:38:50;5;0,41;2,05;5;0,79;3,95
1660;1660,306;27,6717666667;20220426 14:38:51;5;0,41;2,05;5;0,74;3,7
1661;1661,303;27,6883833333;20220426 14:38:52;5;0,41;2,05;5;0,66;3,3
1662;1662,301;27,7050166667;20220426 14:38:53;5;0,41;2,05;5;0,69;3,45
1663;1663,307;27,7217833333;20220426 14:38:54;5;0,45;2,25;5;0,76;3,8
1664;1664,304;27,7384;20220426 14:38:55;5;0,45;2,25;5;0,67;3,35
1665;1665,302;27,7550333333;20220426 14:38:56;5;0,4;2;5;0,81;4,05
1666;1666,299;27,77165;20220426 14:38:57;5;0,4;2;5;0,78;3,9
1667;1667,306;27,7884333333;20220426 14:38:58;5;0,43;2,15;5;0,78;3,9
1668;1668,304;27,8050666667;20220426 14:38:59;5;0,41;2,05;5;0,79;3,95
1669;1669,301;27,8216833333;20220426 14:39:00;5;0,4;2;5;0,71;3,55
1670;1670,307;27,83845;20220426 14:39:01;5;0,44;2,2;5;0,63;3,15
1671;1671,307;27,8551166667;20220426 14:39:02;5;0,41;2,05;5;0,68;3,4
1672;1672,301;27,8716833333;20220426 14:39:03;5;0,41;2,05;5;0,79;3,95
1673;1673,305;27,8884166667;20220426 14:39:04;5;0,41;2,05;5;0,76;3,8
1674;1674,306;27,9051;20220426 14:39:05;5;0,41;2,05;5;0,78;3,9
1675;1675,305;27,92175;20220426 14:39:06;5;0,4;2;5;0,64;3,2
1676;1676,301;27,93835;20220426 14:39:07;5;0,45;2,25;5;0,74;3,7
1677;1677,299;27,9549833333;20220426 14:39:08;5;0,4;2;5;0,74;3,7
1678;1678,304;27,9717333333;20220426 14:39:09;5;0,4;2;5;0,76;3,8
1679;1679,306;27,9884333333;20220426 14:39:10;5;0,41;2,05;5;0,64;3,2
1680;1680,304;28,0050666667;20220426 14:39:11;5;0,4;2;5;0,76;3,8
1681;1681,306;28,0217666667;20220426 14:39:12;5;0,4;2;5;0,78;3,9
1682;1682,303;28,0383833333;20220426 14:39:13;5;0,41;2,05;5;0,63;3,15
1683;1683,301;28,0550166667;20220426 14:39:14;5;0,4;2;5;0,74;3,7
1684;1684,299;28,07165;20220426 14:39:15;5;0,4;2;5;0,68;3,4
1685;1685,304;28,0884;20220426 14:39:16;5;0,4;2;5;0,67;3,35
1686;1686,302;28,1050333333;20220426 14:39:17;5;0,4;2;5;0,75;3,75
1687;1687,299;28,12165;20220426 14:39:18;5;0,41;2,05;5;0,76;3,8
1688;1688,306;28,1384333333;20220426 14:39:19;5;0,4;2;5;0,77;3,85
1689;1689,304;28,1550666667;20220426 14:39:20;5;0,44;2,2;5;0,78;3,9
1690;1690,301;28,1716833333;20220426 14:39:21;5;0,46;2,3;5;0,76;3,8
1691;1691,299;28,1883166667;20220426 14:39:22;5;0,41;2,05;5;0,78;3,9
1692;1692,298;28,2049666667;20220426 14:39:23;5;0,4;2;5;0,75;3,75
1693;1693,302;28,2217;20220426 14:39:24;5;0,45;2,25;5;0,88;4,4
1694;1694,304;28,2384;20220426 14:39:25;5;0,45;2,25;5;0,77;3,85
1695;1695,306;28,2551;20220426 14:39:26;5;0,42;2,1;5;0,64;3,2
1696;1696,299;28,27165;20220426 14:39:27;5;0,4;2;5;0,64;3,2
1697;1697,301;28,28835;20220426 14:39:28;5;0,41;2,05;5;0,8;4
1698;1698,3;28,305;20220426 14:39:29;5;0,4;2;5;0,67;3,35
1699;1699,299;28,32165;20220426 14:39:30;5;0,46;2,3;5;0,79;3,95
1700;1700,3;28,3383333333;20220426 14:39:31;5;0,41;2,05;5;0,74;3,7
1701;1701,303;28,35505;20220426 14:39:32;5;0,41;2,05;5;0,65;3,25
1702;1702,306;28,3717666667;20220426 14:39:33;5;0,41;2,05;5;0,76;3,8
1703;1703,304;28,3884;20220426 14:39:34;5;0,43;2,15;5;0,78;3,9
1704;1704,301;28,4050166667;20220426 14:39:35;5;0,41;2,05;5;0,74;3,7
1705;1705,307;28,4217833333;20220426 14:39:36;5;0,4;2;5;0,83;4,15
1706;1706,304;28,4384;20220426 14:39:37;5;0,41;2,05;5;0,77;3,85
1707;1707,304;28,4550666667;20220426 14:39:38;5;0,41;2,05;5;0,81;4,05
1708;1708,299;28,47165;20220426 14:39:39;5;0,43;2,15;5;0,84;4,2
1709;1709,306;28,4884333333;20220426 14:39:40;5;0,41;2,05;5;0,69;3,45
1710;1710,301;28,5050166667;20220426 14:39:41;5;0,4;2;5;0,8;4
1711;1711,301;28,5216833333;20220426 14:39:42;5;0,46;2,3;5;0,64;3,2
1712;1712,306;28,5384333333;20220426 14:39:43;5;0,41;2,05;5;0,76;3,8
1713;1713,306;28,5551;20220426 14:39:44;5;0,4;2;5;0,75;3,75
1714;1714,304;28,5717333333;20220426 14:39:45;5;0,4;2;5;0,75;3,75
1715;1715,299;28,5883166667;20220426 14:39:46;5;0,4;2;5;0,83;4,15
1716;1716,299;28,6049833333;20220426 14:39:47;5;0,4;2;5;0,77;3,85
1717;1717,301;28,6216833333;20220426 14:39:48;5;0,4;2;5;0,67;3,35
1718;1718,301;28,63835;20220426 14:39:49;5;0,41;2,05;5;0,77;3,85
1719;1719,299;28,6549833333;20220426 14:39:50;5;0,41;2,05;5;0,84;4,2
1720;1720,298;28,6716333333;20220426 14:39:51;5;0,41;2,05;5;0,66;3,3
1721;1721,302;28,6883666667;20220426 14:39:52;5;0,41;2,05;5;0,74;3,7
1722;1722,299;28,7049833333;20220426 14:39:53;5;0,5;2,5;5;0,88;4,4
1723;1723,298;28,7216333333;20220426 14:39:54;5;0,42;2,1;5;0,76;3,8
1724;1724,304;28,7384;20220426 14:39:55;5;0,42;2,1;5;0,74;3,7
1725;1725,302;28,7550333333;20220426 14:39:56;5;0,4;2;5;0,73;3,65
1726;1726,299;28,77165;20220426 14:39:57;5;0,41;2,05;5;0,51;2,55
1727;1727,305;28,7884166667;20220426 14:39:58;5;0,4;2;5;0,49;2,45
1728;1728,306;28,8051;20220426 14:39:59;5;0,4;2;5;0,42;2,1
1729;1729,299;28,82165;20220426 14:40:00;5;0,41;2,05;5;0,59;2,95
1730;1730,299;28,8383166667;20220426 14:40:01;5;0,4;2;5;0,44;2,2
1731;1731,304;28,8550666667;20220426 14:40:02;5;0,41;2,05;5;0,65;3,25
1732;1732,301;28,8716833333;20220426 14:40:03;5;0,49;2,45;5;0,42;2,1
1733;1733,299;28,8883166667;20220426 14:40:04;5;0,41;2,05;5;0,65;3,25
1734;1734,304;28,9050666667;20220426 14:40:05;5;0,4;2;5;0,51;2,55
1735;1735,302;28,9217;20220426 14:40:06;5;0,4;2;5;0,63;3,15
1736;1736,299;28,9383166667;20220426 14:40:07;5;0,41;2,05;5;0,59;2,95
1737;1737,306;28,9551;20220426 14:40:08;5;0,41;2,05;5;0,52;2,6
1738;1738,304;28,9717333333;20220426 14:40:09;5;0,41;2,05;5;0,64;3,2
1739;1739,301;28,98835;20220426 14:40:10;5;0,4;2;5;0,5;2,5
1740;1740,298;29,0049666667;20220426 14:40:11;5;0,4;2;5;0,79;3,95
1741;1741,299;29,02165;20220426 14:40:12;5;0,63;3,15;5;0,5;2,5
1742;1742,302;29,0383666667;20220426 14:40:13;5;0,47;2,35;5;0,75;3,75
