"index";"seconds";"minutes";"dateTime";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1416;1416,302;23,6050333333;20220426 14:34:47;5;0,4;2;5;0,78;3,9
1417;1417,303;23,6217166667;20220426 14:34:48;5;0,45;2,25;5;0,65;3,25
1418;1418,3;23,6383333333;20220426 14:34:49;5;0,4;2;5;0,8;4
1419;1419,303;23,65505;20220426 14:34:50;5;0,4;2;5;0,8;4
1420;1420,301;23,6716833333;20220426 14:34:51;5;0,4;2;5;0,77;3,85
1421;1421,299;23,6883166667;20220426 14:34:52;5;0,46;2,3;5;0,83;4,15
1422;1422,299;23,7049833333;20220426 14:34:53;5;0,4;2;5;0,8;4
1423;1423,302;23,7217;20220426 14:34:54;5;0,4;2;5;0,79;3,95
1424;1424,3;23,7383333333;20220426 14:34:55;5;0,46;2,3;5;0,84;4,2
1425;1425,302;23,7550333333;20220426 14:34:56;5;0,45;2,25;5;0,77;3,85
1426;1426,303;23,7717166667;20220426 14:34:57;5;0,4;2;5;0,8;4
1427;1427,301;23,78835;20220426 14:34:58;5;0,41;2,05;5;0,79;3,95
1428;1428,302;23,8050333333;20220426 14:34:59;5;0,4;2;5;0,85;4,25
1429;1429,301;23,8216833333;20220426 14:35:00;5;0,4;2;5;0,79;3,95
1430;1430,302;23,8383666667;20220426 14:35:01;5;0,41;2,05;5;0,64;3,2
1431;1431,301;23,8550166667;20220426 14:35:02;5;0,4;2;5;0,76;3,8
1432;1432,303;23,8717166667;20220426 14:35:03;5;0,4;2;5;0,79;3,95
1433;1433,299;23,8883166667;20220426 14:35:04;5;0,4;2;5;0,66;3,3
1434;1434,303;23,90505;20220426 14:35:05;5;0,4;2;5;0,74;3,7
1435;1435,3;23,9216666667;20220426 14:35:06;5;0,4;2;5;0,77;3,85
1436;1436,298;23,9383;20220426 14:35:07;5;0,4;2;5;0,8;4
1437;1437,302;23,9550333333;20220426 14:35:08;5;0,41;2,05;5;0,75;3,75
1438;1438,302;23,9717;20220426 14:35:09;5;0,4;2;5;0,8;4
1439;1439,298;23,9883;20220426 14:35:10;5;0,4;2;5;0,78;3,9
1440;1440,299;24,0049833333;20220426 14:35:11;5;0,4;2;5;0,65;3,25
1441;1441,301;24,0216833333;20220426 14:35:12;5;0,46;2,3;5;0,83;4,15
1442;1442,298;24,0383;20220426 14:35:13;5;0,45;2,25;5;0,8;4
1443;1443,303;24,05505;20220426 14:35:14;5;0,4;2;5;0,8;4
1444;1444,303;24,0717166667;20220426 14:35:15;5;0,4;2;5;0,79;3,95
1445;1445,301;24,08835;20220426 14:35:16;5;0,41;2,05;5;0,67;3,35
1446;1446,302;24,1050333333;20220426 14:35:17;5;0,45;2,25;5;0,76;3,8
1447;1447,303;24,1217166667;20220426 14:35:18;5;0,4;2;5;0,81;4,05
1448;1448,301;24,13835;20220426 14:35:19;5;0,4;2;5;0,65;3,25
1449;1449,299;24,1549833333;20220426 14:35:20;5;0,4;2;5;0,78;3,9
1450;1450,3;24,1716666667;20220426 14:35:21;5;0,4;2;5;0,78;3,9
1451;1451,298;24,1883;20220426 14:35:22;5;0,44;2,2;5;0,69;3,45
1452;1452,301;24,2050166667;20220426 14:35:23;5;0,41;2,05;5;0,51;2,55
1453;1453,298;24,2216333333;20220426 14:35:24;5;0,41;2,05;5;0,43;2,15
1454;1454,303;24,2383833333;20220426 14:35:25;5;0,4;2;5;0,43;2,15
1455;1455,301;24,2550166667;20220426 14:35:26;5;0,4;2;5;0,47;2,35
1456;1456,302;24,2717;20220426 14:35:27;5;0,4;2;5;0,51;2,55
1457;1457,299;24,2883166667;20220426 14:35:28;5;0,4;2;5;0,46;2,3
1458;1458,298;24,3049666667;20220426 14:35:29;5;0,4;2;5;0,57;2,85
1459;1459,301;24,3216833333;20220426 14:35:30;5;0,41;2,05;5;0,51;2,55
1460;1460,299;24,3383166667;20220426 14:35:31;5;0,4;2;5;0,6;3
1461;1461,298;24,3549666667;20220426 14:35:32;5;0,4;2;5;0,51;2,55
1462;1462,301;24,3716833333;20220426 14:35:33;5;0,41;2,05;5;0,71;3,55
1463;1463,301;24,38835;20220426 14:35:34;5;0,4;2;5;0,51;2,55
1464;1464,302;24,4050333333;20220426 14:35:35;5;0,41;2,05;5;0,65;3,25
1465;1465,301;24,4216833333;20220426 14:35:36;5;0,4;2;5;0,5;2,5
1466;1466,301;24,43835;20220426 14:35:37;5;0,4;2;5;0,71;3,55
1467;1467,299;24,4549833333;20220426 14:35:38;5;0,4;2;5;0,53;2,65
1468;1468,301;24,4716833333;20220426 14:35:39;5;0,53;2,65;5;0,5;2,5
1469;1469,302;24,4883666667;20220426 14:35:40;5;0,43;2,15;5;0,69;3,45
1470;1470,302;24,5050333333;20220426 14:35:41;5;0,4;2;5;0,46;2,3
